@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Feature-basic NUMERIC
@ATTRIBUTE Feature-constraints NUMERIC
@ATTRIBUTE Feature-tree NUMERIC
@ATTRIBUTE Feature-clause NUMERIC
@ATTRIBUTE Feature-dense NUMERIC
@ATTRIBUTE Feature-core NUMERIC
@ATTRIBUTE Feature-valid NUMERIC
@ATTRIBUTE Feature-cyclo NUMERIC
@ATTRIBUTE Satzilla-BASE NUMERIC
@ATTRIBUTE Satzilla-SP NUMERIC
@ATTRIBUTE Satzilla-DIA NUMERIC
@ATTRIBUTE Satzilla-CL NUMERIC
@ATTRIBUTE Satzilla-UNIT NUMERIC
@ATTRIBUTE Satzilla-LS NUMERIC
@ATTRIBUTE Satzilla-LOBJOIS NUMERIC
@ATTRIBUTE Satzilla-LP NUMERIC

@DATA
mcc2022/MC2022_track1-mc_private/mc2022_track1_144.dimacs,1,0.000000,0.008000,0.000000,0.006000,2.014000,0.012000,60.011000,19.558000,14.223000,0.986000,1.246000,0.700000,0.680000,5.978000,2.649000,60.000000
mcc2022/MC2022_track1-mc_private/mc2022_track1_146.dimacs,1,0.000000,0.005000,0.000000,0.004000,3.750000,3.662000,60.013000,29.386000,20.392000,1.066000,0.910000,1.378000,0.628000,5.046000,2.340000,4.126000
mcc2022/MC2022_track1-mc_private/mc2022_track1_148.dimacs,1,0.001000,0.016000,0.001000,0.012000,2.960000,0.358000,3.903000,60.000000,0.478000,?,0.476000,0.474000,?,60.000000,0.494000,0.484000
mcc2022/MC2022_track1-mc_private/mc2022_track1_150.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.010000,0.002000,60.006000,0.045000,0.039000,0.015000,0.007000,0.010000,0.009000,2.167000,1.114000,0.038000
mcc2022/MC2022_track1-mc_private/mc2022_track1_152.dimacs,1,0.000000,0.001000,0.000000,0.001000,1.007000,1.002000,60.008000,0.324000,0.067000,0.065000,0.062000,5.045000,0.041000,6.064000,0.768000,0.835000
mcc2022/MC2022_track1-mc_private/mc2022_track1_154.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.048000,0.008000,60.007000,0.265000,8.748000,0.117000,0.025000,0.028000,0.024000,3.658000,2.014000,0.124000
mcc2022/MC2022_track1-mc_private/mc2022_track1_156.dimacs,1,0.000000,0.013000,0.000000,0.008000,1.138000,1.010000,60.019000,60.000000,21.355000,3.408000,2.792000,6.228000,4.228000,5.543000,3.246000,17.488000
mcc2022/MC2022_track1-mc_private/mc2022_track1_158.dimacs,1,0.000000,0.001000,0.000000,0.003000,0.789000,0.033000,60.008000,1.776000,0.263000,0.097000,0.041000,0.095000,0.063000,5.563000,2.028000,3.870000
mcc2022/MC2022_track1-mc_private/mc2022_track1_160.dimacs,1,0.000000,0.006000,0.000000,0.024000,4.936000,0.013000,60.011000,60.000000,1.489000,0.604000,0.729000,0.258000,0.316000,5.091000,2.236000,60.000000
mcc2022/MC2022_track1-mc_private/mc2022_track1_162.dimacs,1,0.000000,0.108000,0.000000,0.300000,1.766000,1.050000,60.034000,60.000000,31.374000,17.693000,21.179000,16.179000,26.680000,15.548000,13.149000,60.000000
