@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Feature-basic NUMERIC
@ATTRIBUTE Feature-constraints NUMERIC
@ATTRIBUTE Feature-tree NUMERIC
@ATTRIBUTE Feature-clause NUMERIC
@ATTRIBUTE Feature-dense NUMERIC
@ATTRIBUTE Feature-core NUMERIC
@ATTRIBUTE Feature-valid NUMERIC
@ATTRIBUTE Feature-cyclo NUMERIC
@ATTRIBUTE Satzilla-BASE NUMERIC
@ATTRIBUTE Satzilla-SP NUMERIC
@ATTRIBUTE Satzilla-DIA NUMERIC
@ATTRIBUTE Satzilla-CL NUMERIC
@ATTRIBUTE Satzilla-UNIT NUMERIC
@ATTRIBUTE Satzilla-LS NUMERIC
@ATTRIBUTE Satzilla-LOBJOIS NUMERIC
@ATTRIBUTE Satzilla-LP NUMERIC

@DATA
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/axtls_2_1_4.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.026000,0.003000,0.003000,?,0.003000,0.004000,?,30.000000,0.021000,0.003000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/BerkeleyDBC.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.022000,0.000000,0.002000,?,0.003000,0.004000,?,30.000000,0.020000,0.003000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/buildroot.dimacs,1,0.000000,0.015000,0.001000,0.014000,0.394000,5.000000,30.018000,30.000000,7.808000,2.298000,2.045000,1.932000,1.946000,7.338000,3.918000,4.065000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/busybox-1.18.0.dimacs,1,0.000000,0.007000,0.000000,0.006000,0.106000,1.288000,0.179000,8.236000,0.180000,?,0.188000,0.180000,?,30.000000,0.198000,0.178000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/busybox_1_28_0.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.006000,0.006000,0.091000,6.017000,0.010000,0.010000,0.009000,0.011000,0.010000,0.420000,0.659000,0.011000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/Dune.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.020000,0.000000,0.002000,0.002000,0.002000,0.003000,0.002000,0.069000,0.026000,0.002000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/ecos-icse11.dimacs,1,0.000000,0.001000,0.000000,0.001000,0.004000,0.010000,1.403000,0.313000,0.021000,?,0.020000,0.022000,?,30.000000,0.037000,0.021000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/embtoolkit.dimacs,1,0.001000,0.077000,0.002000,0.077000,3.915000,7.808000,18.607000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/fiasco.dimacs,1,0.000000,0.002000,0.000000,0.001000,0.006000,0.103000,0.083000,1.255000,0.159000,0.117000,0.094000,0.092000,0.093000,3.933000,2.104000,0.140000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/fiasco_17_10.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.001000,0.015000,0.069000,0.293000,0.074000,0.048000,0.043000,0.045000,0.047000,0.798000,0.796000,0.048000
