@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
mc2022_track1_016.dimacs,1,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,120.091,ok
mc2022_track1_016.dimacs,1,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,0.058,ok
mc2022_track1_016.dimacs,1,SharpSAT-TD-unweighted/default,120.049,ok
mc2022_track1_016.dimacs,1,mtmc/default,814.211,ok
mc2022_track1_017.dimacs,1,dpmcpre/1pre1mp0,0.143,ok
mc2022_track1_017.dimacs,1,dpmcpre/1pre1mp1,0.086,ok
mc2022_track1_017.dimacs,1,Narsimha-track1v-51fd045537919d/track1_conf1.sh,0.051,ok
mc2022_track1_017.dimacs,1,Narsimha-track1v-51fd045537919d/track1_conf2.sh,0.051,ok
mc2022_track1_017.dimacs,1,TwG/1.sh,21.161,ok
mc2022_track1_017.dimacs,1,d4/default.sh,0.039,ok
mc2022_track1_017.dimacs,1,TwG/2.sh,86.543,ok
mc2022_track1_017.dimacs,1,ExactMC/ExactMC_BE.sh,0.25,ok
mc2022_track1_017.dimacs,1,c2d/default,0.05,ok
mc2022_track1_017.dimacs,1,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,0.052,ok
mc2022_track1_017.dimacs,1,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,0.051,ok
mc2022_track1_017.dimacs,1,SharpSAT-TD-unweighted/default,120.082,ok
mc2022_track1_017.dimacs,1,mtmc/default,225.726,ok
mc2022_track1_017.dimacs,1,gpmc_r2/track1,0.04,ok
mc2022_track1_017.dimacs,1,gpmc/track1,0.043,ok
mc2022_track1_017.dimacs,1,ExactMC/ExactMC_Arjun.sh,0.273,ok
mc2022_track1_018.dimacs,1,gpmc_r2/track1,0.114,ok
mc2022_track1_018.dimacs,1,gpmc/track1,0.102,ok
